id,venue_name,location,owner_url,city_name,phone_number,club_website,google_map,ra_followers,capacity,owner (source of truth),"most_listed_artists {name: string, url: string}","ra_venue_description (allow null, if not null { text: string, external link: {text: string, url: string}",venue_latitude,venue_longitude
23179,Plush Oxford,"Frewin Court, Oxford, OX1 3HZ, United Kingdom",https://ra.co/clubs/177439,,,,,,,,,,,
23180,Plymouth Pavillions,Plymouth Pavilions; Millbay Road; Plymouth; PL1 3LF; United Kingdom,https://ra.co/clubs/14450,,,,,,,,,,,
23181,Po Na Na Norwich,23 Bank Plain; Norwich; NR2 4SF; United Kingdom,https://ra.co/clubs/8326,,,,,,,,,,,
23182,"Po Na Na, Oxford",13-15 Magdalen Street; Oxford; OX1 3AE; United Kingdom,https://ra.co/clubs/6867,,,,,,,,,,,
23183,Poco Loco,"58-60 High Street Chatham ME4 4DS, United Kingdom",https://ra.co/clubs/153803,,,,,,,,,,,
23184,The Poison Apple,24-26 Holdenhurst Road; Bournemouth BH8 8AD,https://ra.co/clubs/108320,,,,,,,,,,,
23185,Pontin's Holiday Park,Hemsby; Gt Yarmouth; Norfolk; United Kingdom,https://ra.co/clubs/7892,,,,,,,,,,,
23186,Pontins Camber Sands,New Lydd Road; Camber Sands; Nr. Rye; Sussex; TN31 7RL; United Kingdom,https://ra.co/clubs/10148,,,,,,,,,,,
23187,Pop,3-4 Vernon Walk; Southampton; Hampshire; SO15 2EJ; United Kingdom,https://ra.co/clubs/38231,,,,,,,,,,,
23188,Port Lympne Reserve,"Aldington Rd, Lympne, Hythe CT21 4LR, UK",https://ra.co/clubs/131265,,,,,,,,,,,
23189,The Portland,"129 Chesterton Rd, Cambridge, CB4 3BA",https://ra.co/clubs/46113,,,,,,,,,,,
23190,The Printworks,"14 Claremont, America Ground, Hastings, TN34 1HA, United Kingdom",https://ra.co/clubs/68099,,,,,,,,,,,
23191,Privy,"3-4 Burgate, Canterbury CT1 2HG, United Kingdom",https://ra.co/clubs/177696,,,,,,,,,,,
23192,Prohibition,"3-4 Vernon Walk, Southampton SO15 2EJ Southampton, SO15 2EJ, United Kingdom",https://ra.co/clubs/88183,,,,,,,,,,,
23193,Project Norwich,Unit 1b; Riverside Retail Park; Wherry Road; Norwich; Norfolk NR1 1WX,https://ra.co/clubs/42098,,,,,,,,,,,
23194,The Propeller Inn,"Sandown Road (nr. Bembridge Airport), Bembridge, United Kingdom",https://ra.co/clubs/60201,,,,,,,,,,,
23195,Pryzm Kingston Upon Thames,"154 Clarence Street, Kingston Upon Thames, KT1 1QP, United Kingdom",https://ra.co/clubs/89205,,,,,,,,,,,
23196,Pryzm Watford,"127 The Parade Watford, Hertfordshire WD17 1NA, United Kingdom",https://ra.co/clubs/140312,,,,,,,,,,,
23197,Public Reading,"11 Castle St, Reading RG1 7SB",https://ra.co/clubs/132286,,,,,,,,,,,
23198,Pump & Grind,"1 Great Colman St, Ipswich IP4 2AA, United Kingdom",https://ra.co/clubs/120340,,,,,,,,,,,
23199,Pure,"37-39 Guildhall Walk Portsmouth Portsmouth PO1 2RY, United Kingdom",https://ra.co/clubs/73155,,,,,,,,,,,
23200,Pure Newquay,52 Tolcarne Road; Newquay; TR7 2NQ; United Kingdom,https://ra.co/clubs/21844,,,,,,,,,,,
23201,Pure Nightclub,Caledonia Place; St. Helier; Jersey; Channel Islands; JE2 3NG; United Kingdom,https://ra.co/clubs/7479,,,,,,,,,,,
23202,Pure Nightclub,"2-12 Avebury Aveue, Tonbridge, Kent, TN9 1TF",https://ra.co/clubs/125930,,,,,,,,,,,
23203,The Purple Lounge,19/21 Springfield Road  Chelmsford CM2 6JE,https://ra.co/clubs/71331,,,,,,,,,,,
23204,The Purple Turtle,Frewin Court off Cornmarket Street; Oxford; OX1 3JB; United Kingdom,https://ra.co/clubs/76328,,,,,,,,,,,
23205,The Purple Turtle,9 Gun Street; Reading; Berkshire; RG1 2JR,https://ra.co/clubs/4097,,,,,,,,,,,
23206,The Pyramids Centre Portsmouth,Clarence Esplanade; Portsmouth; PO5 3ST; United Kingdom,https://ra.co/clubs/39064,,,,,,,,,,,
23207,"The Pyramids Terrace, Southsea.","The Pyramids Terrace, Clarence Esplanade, Portsmouth PO5 3ST",https://ra.co/clubs/121462,,,,,,,,,,,
23208,The Q Club,1 Station Road; Cambridge CB1 2JB,https://ra.co/clubs/53812,,,,,,,,,,,
23209,Qball,1 Barrack Square; Chelmsford; Essex; CM2 0UU; United Kingdom,https://ra.co/clubs/5709,,,,,,,,,,,
23210,Quarterdeck,"Zion Pl, Margate CT9 1RP, UK",https://ra.co/clubs/142301,,,,,,,,,,,
23211,Qube,"8 Crouch Street, Colchester, Essex, C03 3ES",https://ra.co/clubs/72952,,,,,,,,,,,
23212,The Queen Charlotte,286 Dereham Road; Norwich; United Kingdom,https://ra.co/clubs/6181,,,,,,,,,,,
23213,The Queens Head Sawbridgeworth,"26 Knight St , Sawbridgeworth CM21 9AT, United Kingdom",https://ra.co/clubs/182691,,,,,,,,,,,
23214,R Bar,34A/B Gabrilels Hill; Maidstone; ME15 6JJ; United Kingdom,https://ra.co/clubs/23421,,,,,,,,,,,
23215,Radius,"Northminster, Peterborough PE1 1YN",https://ra.co/clubs/80441,,,,,,,,,,,
23216,The Railway,"3 St. Paul's Hill, Winchester, SO22 5AE",https://ra.co/clubs/101761,,,,,,,,,,,
23217,The Railway Hotel,Clifftown Road; Southend-On-Sea; SS1 1AJ,https://ra.co/clubs/23156,,,,,,,,,,,
23218,Ramsgate Music Hall,"13 Turner St, Ramsgate CT11 8NJ",https://ra.co/clubs/130478,,,,,,,,,,,
23219,Ravenswood Inn,Horsted Lane; Sharp Thorne; East Grinstead; West Sussex RH19 4HY; United Kingdom,https://ra.co/clubs/6111,,,,,,,,,,,
23220,"Reading International Solidarity Centre, Reading","35-39 London St, Reading RG1 4PS",https://ra.co/clubs/165790,,,,,,,,,,,
23221,Rebel Southampton,55 London Road; Southampton; SO15 2AD; United Kingdom,https://ra.co/clubs/170374,,,,,,,,,,,
23222,The Red Lion,"1 Mill Lane, Godalming, GU7 1HF, United Kingdom",https://ra.co/clubs/159394,,,,,,,,,,,
23223,The Red Lion,Crete Hall Road; Gravesend; Kent DA11 9AA,https://ra.co/clubs/18225,,,,,,,,,,,
23224,Red Room,"Broadway; Peterborough, PE1 1RS; United Kingdom",https://ra.co/clubs/66447,,,,,,,,,,,
23225,Rednex 44,"25 Guildhall Walk, Portsmouth, PO1 2RY, England",https://ra.co/clubs/128631,,,,,,,,,,,
23226,Redz Bar,Checkatrade Stadium; Winfield Way; Crawley; West Sussex RH11 9RX,https://ra.co/clubs/100923,,,,,,,,,,,
23227,The Regal,5-7 Dereham Road; Norwich; Norfolk NR2 4HX,https://ra.co/clubs/21811,,,,,,,,,,,
23228,The Regal,300 Cowley Road; Cowley; Oxford; OX4 1US; United Kingdom,https://ra.co/clubs/11986,,,,,,,,,,,
23229,The Registry,1-2 St Michael's Road; Portsmouth,https://ra.co/clubs/44887,,,,,,,,,,,
23230,The Reindeer Norwich,"10 Dereham Road NR2 4AY, UK",https://ra.co/clubs/182250,,,,,,,,,,,
23231,Relevant Records,"260 Mill Rd, Cambridge CB1 3NF, UK",https://ra.co/clubs/156593,,,,,,,,,,,
23232,Remix Bar,14 The Broadway; Woking; Surrey; GU21 5AP; United Kingdom,https://ra.co/clubs/9020,,,,,,,,,,,
23233,Revolution,"Xscape Complex; Central Milton Keynes, MK9 3XS",https://ra.co/clubs/20781,,,,,,,,,,,
23234,Revolution,"The Buttermarket, 1-7 Old Cattle Market, Ipswich IP1 1AY",https://ra.co/clubs/132780,,,,,,,,,,,
23235,Revolution,"Downing St, Cambridge, CB2 3DS, United Kingdom",https://ra.co/clubs/183045,,,,,,,,,,,
23236,Revolution Reading,"12-16 Station Road, Reading, RG1 1JX",https://ra.co/clubs/39537,,,,,,,,,,,
23237,"Revolution, Cambridge","Downing Street, Cambridge CB2 3DS",https://ra.co/clubs/139143,,,,,,,,,,,
23238,Rhino Club,5a Waterloo Terrace; Southampton; United Kingdom; SO15 2AL; United Kingdom,https://ra.co/clubs/10068,,,,,,,,,,,
23239,Rhythm Nightclub,"107 Highstreet, Crawley, RH10 1DD, United Kingdom",https://ra.co/clubs/183245,,,,,,,,,,,
23240,Riva Bar,"Town Pier, West Street, Gravesend, DA110BJ",https://ra.co/clubs/123553,,,,,,,,,,,
23241,The River Bar,The Broadway; Maidstone; Kent; ME16 8PB; United Kingdom,https://ra.co/clubs/1644,,,,,,,,,,,
23242,Rivermead Complex,Richfield Ave; Reading; West Berkshire RG1 8EQ,https://ra.co/clubs/87833,,,,,,,,,,,
23243,The Riverside Tavern,"8 Canal Road, Strood ME2 4DR, United Kingdom",https://ra.co/clubs/176452,,,,,,,,,,,
23244,"The Riverside, Woodbridge","Quayside, Woodbridge, Suffok  IP12 1BH",https://ra.co/clubs/103771,,,,,,,,,,,
23245,Riviera Night Club,"560 Christchurch Rd, BH1 4BH, Bournemouth, United Kingdom",https://ra.co/clubs/161070,,,,,,,,,,,
23246,Roadmender,"1 Lady's Ln, Northampton NN1 3AH, UK",https://ra.co/clubs/147486,,,,,,,,,,,
23247,Roberts Colchester,"18-22 Vineyard St, Colchester CO2 7DG, United Kingdom",https://ra.co/clubs/180670,,,,,,,,,,,
23248,Robin Hill County Park,Isle Of Wight; United Kingdom,https://ra.co/clubs/3842,,,,,,,,,,,
23249,The Roguery,"20 Downing St, Cambridge CB2 3DT, United Kingdom",https://ra.co/clubs/169212,,,,,,,,,,,
23250,Rojo Cocktail Bar,"Bond Street; Jersey, Channel Islands JE2 3NP",https://ra.co/clubs/15777,,,,,,,,,,,
23251,Ronnie's,"18 Spa Road, Hockley, SS5 4PH, Essex, United Kingdom",https://ra.co/clubs/172113,,,,,,,,,,,
23252,"Room Service, Orange Rooms",1-2 Vernon Walk; Southampton; SO18 1NQ,https://ra.co/clubs/32525,,,,,,,,,,,
23253,The Rose,45 High Street; Bedford; MK40 1RY; United Kingdom,https://ra.co/clubs/1039,,,,,,,,,,,
23254,Rouge,"Lucy Road, Southend on Sea, Essex, SS1 2AU, United Kingdom",https://ra.co/clubs/58605,,,,,,,,,,,
23255,Route Bar & Club,"20-28 Queen Street, Colchester, Essex, CO1 3JP",https://ra.co/clubs/16599,,,,,,,,,,,
23256,Roxi,118 High Street; Colchester; Essex; United Kingdom,https://ra.co/clubs/3976,,,,,,,,,,,
23257,Roxx,"21 Lower Banister Streets, SO15 2EJ Southampton, United Kingdom",https://ra.co/clubs/70091,,,,,,,,,,,
23258,Royal Bath & West Showground,Royal Bath & West Showground  BA4 6QN Shepton Mallet  United Kingdom,https://ra.co/clubs/91425,,,,,,,,,,,
23259,The Royal Hotel,1 High Street; Southend; Essex; SS1 1JE; United Kingdom,https://ra.co/clubs/3447,,,,,,,,,,,
23260,Royal Jersey Showgrounds,Trinity - Jersey - Channel Islands,https://ra.co/clubs/7103,,,,,,,,,,,
23261,Royal Pier Southampton,"Gate House, Red Funnel Terminal Dock Gate 7, Southampton SO14 2AQ",https://ra.co/clubs/126423,,,,,,,,,,,
23262,Rubix,"Union House, University Of Surrey, Stag Hill, Guildford GU2 7XH",https://ra.co/clubs/134025,,,,,,,,,,,
23263,Rubix Bar,"33 Crouch Street Colchester, Essex CO3 3EN, United Kingdom",https://ra.co/clubs/166988,,,,,,,,,,,
23264,Rubyz,"47 Gervis Road Bournemouth BH1 3DD, United Kingdom",https://ra.co/clubs/177699,,,,,,,,,,,
23265,Rudolf Steiner House,"Rudolf Steiner House, 35 Park Road, London NW1 6 XT",https://ra.co/clubs/140410,,,,,,,,,,,
23266,The Rum Bar,"23 High Street North, Dunstable, Bedfordshire LU6 1HX",https://ra.co/clubs/86102,,,,,,,,,,,
23267,Rumours,"9-11 Talbot Square, Lancashire, FY1 1LB",https://ra.co/clubs/54082,,,,,,,,,,,
23268,Rushmoor Arena Aldershot,"Rushmoor Rd, Aldershot GU11 1PZ, United Kingdom",https://ra.co/clubs/181831,,,,,,,,,,,
23269,S2,"Kingston Road, Portsmouth",https://ra.co/clubs/140393,,,,,,,,,,,
23270,The Saffron Suite,"8-12 High St, Saffron Walden CB10 1AZ, United Kingdom",https://ra.co/clubs/182689,,,,,,,,,,,
23271,Saint Bar,"15 Upper Dagnall St, St Albans AL3 5EA",https://ra.co/clubs/111205,,,,,,,,,,,
23272,The Saints Pub,Kendal Ave; Millbrook; Southampton; Hampshire SO16 9LP,https://ra.co/clubs/101599,,,,,,,,,,,
23273,Saks,23-25 Clifftown Road; Southend-On-Sea; Essex; United Kingdom,https://ra.co/clubs/1898,,,,,,,,,,,
23274,Sakura Reading,5 Gun Street; Reading RG1 2JR,https://ra.co/clubs/68945,,,,,,,,,,,
23275,Salter's Steamers,"Folly Bridge, Abingdon Road, Oxford, OX1 4LA",https://ra.co/clubs/28063,,,,,,,,,,,
23276,Saracens Head,45 High Street South Dunstable LU6 3RZ,https://ra.co/clubs/37050,,,,,,,,,,,
23277,Saxo Jazz Bar,"59 Charminster Road, Bournemouth, BH8 8UE",https://ra.co/clubs/128897,,,,,,,,,,,
23278,Seaclose Park,"Fairlee Rd, Newport, PO30 2EL Isle of Wight, United Kingdom",https://ra.co/clubs/76935,,,,,,,,,,,
23279,The Shack,"92 Albert Road, Southsea, Portsmouth, PO5 2SN, United Kingdom",https://ra.co/clubs/119357,,,,,,,,,,,
23280,Shades,"13-17 Alexandra Street; Southend; Essex SS11BX, United Kingdom",https://ra.co/clubs/95595,,,,,,,,,,,
23281,Sheiks,"The Pier, The Esplanade, Bognor Regis PO21 1SY",https://ra.co/clubs/112652,,,,,,,,,,,
23282,Sherbet Lounge,165-167 Old Christchurch Road; Bournemouth; BH1 1JU; United Kingdom,https://ra.co/clubs/21624,,,,,,,,,,,
23283,The Shooting Star,"40-42 Bevois Valley Road , City Centre , Southampton , Hampshire , SO14 0JR",https://ra.co/clubs/65091,,,,,,,,,,,
23284,The Showbar,Pier Approach; Bournemouth; Dorset; BH2 5AA; United Kingdom,https://ra.co/clubs/4588,,,,,,,,,,,
23285,Shush The Venue,"Newbury Street, Oxford, OX12 8NA",https://ra.co/clubs/65739,,,,,,,,,,,
23286,The Silk Road,"4 Queen St, Colchester; Essex; United Kingdom",https://ra.co/clubs/12546,,,,,,,,,,,
23287,The Silk Road Cocktail Lounge & Club,"St Botolphs St, Colchester, Essex; United Kingdom",https://ra.co/clubs/40805,,,,,,,,,,,
23288,Sixty Million Postcards,19-21 Exeter Road; Bournemouth; Dorset; BH2 5AF; United Kingdom,https://ra.co/clubs/47605,,,,,,,,,,,
23289,The Sky Rooms,60 High Street; Colchester; Essex; CO1 1ON; United Kingdom,https://ra.co/clubs/12917,,,,,,,,,,,
23290,Skye Bar,25 Guildhall Walk; Portsmouth; Hampshire PO1 2RY,https://ra.co/clubs/96313,,,,,,,,,,,
23291,The Skylark Hotel and Grounds,"Aviation Way, Southend-on-Sea, SS2 6UN, Essex, United Kingdom",https://ra.co/clubs/62518,,,,,,,,,,,
23292,Slaughterhouse,"Castle Pier, Guernsey GY1 1AN, United Kingdom",https://ra.co/clubs/173011,,,,,,,,,,,
23293,Slug & Lettuce,"78-82 Highstreet,  Brentwood,  Essex,  CM14 4AP",https://ra.co/clubs/89813,,,,,,,,,,,
23294,The Slug & Lettuce Chichester,"27-28 Southgate, Chichester, West Sussex PO19 1ES",https://ra.co/clubs/74108,,,,,,,,,,,
23295,The Slug and Lettuce Milton Keynes,"1 Savoy Cresent, Milton Keynes MK93PU",https://ra.co/clubs/92061,,,,,,,,,,,
23296,Smack,5-9 Tavistock Street; Leamington Spa; CV32 5PJ; United Kingdom,https://ra.co/clubs/8714,,,,,,,,,,,
23297,Smedmore House,"Kimmeridge, near Wareham, Dorset, BH20 5PG",https://ra.co/clubs/76566,,,,,,,,,,,
23298,"The Smokehouse, Ipswich","South Street Studios, 6 South Street, Ipswich, IP1 3NU",https://ra.co/clubs/135565,,,,,,,,,,,
23299,Smokin' Aces,103 Commercial Road; Bournemouth BH25RT,https://ra.co/clubs/50635,,,,,,,,,,,
23300,Sno!bar - Milton Keynes,"602 Marlborough Gate, Town Centre, Milton Keynes MK9 3XS",https://ra.co/clubs/64060,,,,,,,,,,,
23301,Snug Bar,"7 Crown Lane, High Wycombe, HP11 2HF. View map",https://ra.co/clubs/64688,,,,,,,,,,,
23302,Snug Bar,"Savoy Crescent, Theatre District, Central Milton Keynes MK9 3PU",https://ra.co/clubs/72211,,,,,,,,,,,
23303,Sobar,"102 Bevois Valley Road, Southampton, Hampshire SO14 0JZ",https://ra.co/clubs/6362,,,,,,,,,,,
23304,Social Chill Bar,"95 Week Street ME14 1QX Maidstone, Kent",https://ra.co/clubs/137085,,,,,,,,,,,
23305,The Social Southampton,21 Lower Bannister Street; Southampton SO15 2EH,https://ra.co/clubs/107062,,,,,,,,,,,
23306,Soho Christchurch,"7 Church Street, Christchurch, Dorset, BH23 1HE",https://ra.co/clubs/75879,,,,,,,,,,,
23307,Solent View West Sands,"West Sands Holiday Village, Selsey, Chichester, West Sussex, PO20 9BH",https://ra.co/clubs/66937,,,,,,,,,,,
23308,The Solstice,"Northminster Road, Peterboorugh. PE1 1YN",https://ra.co/clubs/131559,,,,,,,,,,,
23309,Somerley Estate,"Ringwood, Hampshire, BH24 3PL",https://ra.co/clubs/87727,,,,,,,,,,,
23310,Somerleyton Hall And Estate,Somerleyton; Lowestoft; Suffolk NR32 5QQ,https://ra.co/clubs/6743,,,,,,,,,,,
23311,Soul Cellar,72 West Marlands Road; Southampton; United Kingdom,https://ra.co/clubs/10067,,,,,,,,,,,
23312,The Soultree,Corner Exchange Street; Cambridge; United Kingdom,https://ra.co/clubs/3488,,,,,,,,,,,
23313,Sound Circus,"140-142 Holdenhurst Road, Bournemouth Dorset, BH8 8AS",https://ra.co/clubs/88535,,,,,,,,,,,
23314,The Source,4-6 Rose Yard; Maidstone; Kent; ME14 1HN; United Kingdom,https://ra.co/clubs/11440,,,,,,,,,,,
23315,Source Of Sound,"2-12 Avebury Avenue, Tonbridge, Kent, TN9 1TF",https://ra.co/clubs/47769,,,,,,,,,,,
23316,South Coast Roast,"24 Richmond Hill, Bournemouth BH2 6EJ",https://ra.co/clubs/133078,,,,,,,,,,,
23317,South Hill Park,"Ringmead, Bracknell RG12 7PA",https://ra.co/clubs/90591,,,,,,,,,,,
23318,South Parade Pier,South Parade; Portsmouth; PO4 0SW; United Kingdom,https://ra.co/clubs/2620,,,,,,,,,,,
23319,South Park,"South Park, Morrell Avenue, Oxford, OX1",https://ra.co/clubs/134496,,,,,,,,,,,
23320,South Street,21 South Street; Reading; RG1 4QU; United Kingdom,https://ra.co/clubs/30072,,,,,,,,,,,
23321,South Street Studios Ipswich,"International House, 6 South Street, Ipswich, IP1 3NU",https://ra.co/clubs/130737,,,,,,,,,,,
23322,Southampton Guildhall,W Marlands Road; Southampton; Hampshire SO14 7LP,https://ra.co/clubs/11742,,,,,,,,,,,
23323,Southsea Beach Cafe,"Eastney Esplanade, Southsea, Portsmouth, Southsea PO4 0SP",https://ra.co/clubs/192762,,,,,,,,,,,
23324,Southsea Castle,"Clarence Esplanade, Portsmouth PO5 3PA",https://ra.co/clubs/98898,,,,,,,,,,,
23325,Space Bar,"7 The Old High Street, Folkestone, CT20 1RJ, United Kingdom",https://ra.co/clubs/182660,,,,,,,,,,,
23326,Space Studios,"5 Swan Lane, Norwich, NR2 1HZ",https://ra.co/clubs/104689,,,,,,,,,,,
23327,Spinnaker Tower,Portsmouth PO1 3TT,https://ra.co/clubs/187086,,,,,,,,,,,
23328,Spirit Lounge,Above Source Bar; 4-6 Rose Yard; Maidstone ME14 1HN,https://ra.co/clubs/91006,,,,,,,,,,,
23329,The Spring Arts Centre,"56 East St, Havant PO9 1BS, United Kingdom",https://ra.co/clubs/118024,,,,,,,,,,,
23330,Spring Lodge Centre,"Powers Hall End, Witham CM8 2HE, United Kingdom",https://ra.co/clubs/137345,,,,,,,,,,,
23331,Springfield Farm,"Old Parkbury Ln, St Albans, AL2 2D",https://ra.co/clubs/184591,,,,,,,,,,,
23332,SSONE,Eastern Esplanade; Southend; Essex; SS1 2ER; United Kingdom,https://ra.co/clubs/32541,,,,,,,,,,,
23333,St Clere Estate,"Kent Downs AONB, Kemsing, Sevenoaks TN15 6NL",https://ra.co/clubs/134203,,,,,,,,,,,
23334,St Pauls Arts Centre,"55b Chapel Rd, Worthing BN11 1EE, United Kingdom",https://ra.co/clubs/166467,,,,,,,,,,,
23335,St. Laurence Church,"31 Friar St, Reading RG1 2DQ",https://ra.co/clubs/140336,,,,,,,,,,,
23336,"The Stable, Exeter","Unit 32 Guildhall, Exeter EX4 3EB, United Kingdom",https://ra.co/clubs/134928,,,,,,,,,,,
23337,Staggeringly Good Brewery,"Staggeringly Good Brewery, Unit 10, St George’s Industrial Estate, Rodney Road, Portsmouth PO4 8SS",https://ra.co/clubs/189935,,,,,,,,,,,
23338,"Standon, Hertfordshire","Standon, Hertfordshire",https://ra.co/clubs/11961,,,,,,,,,,,
23339,Steinbeck & Shaw,"41 St. Georges Street, Canterbury, Kent CT1 1UT, United Kingdom",https://ra.co/clubs/115306,,,,,,,,,,,
23340,Storm Nightclub,9 Elmer Approach; Southend on Sea; Essex; SS1 1NE; United Kingdom,https://ra.co/clubs/5539,,,,,,,,,,,
23341,Studio 2,"Lucy Road, Southend-on-Sea, Essex SS1 2UA",https://ra.co/clubs/130034,,,,,,,,,,,
23342,The Study,"16 Edinburgh Road, Portsmouth, PO11DE",https://ra.co/clubs/144201,,,,,,,,,,,
23343,Sub Zero,"Square 3, Univesity of Essex, Colchester, Essex CO4 3SQ, United Kingdom",https://ra.co/clubs/94168,,,,,,,,,,,
23344,Sub2,43 3jx; 41-43 Park Street; Luton LU1 3JX,https://ra.co/clubs/102335,,,,,,,,,,,
23345,Sub89,"110-117 Friar Street; Reading; Berkshire RG1 1EP, United Kingdom",https://ra.co/clubs/21645,,,,,,,,,,,
23346,Suburbia,"29 Onslow Rd, Southampton SO14 0JD, United Kingdom",https://ra.co/clubs/160305,,,,,,,,,,,
23347,Sugar Hut Essex,"93 Highstreet, Brentwood, CM14 4RR, United Kingdom",https://ra.co/clubs/180938,,,,,,,,,,,
23348,The Sugar Lounge,"42-44 High Street North, Dunstable, Beds LU6 1LA",https://ra.co/clubs/87514,,,,,,,,,,,
23349,The Sun Deck,"Royal Crescent Promenade, Margate, Kent CT9 5AJ",https://ra.co/clubs/154039,,,,,,,,,,,
23350,The Sunningdale Lounge,"London Road, Sunningdale, SL50DQ",https://ra.co/clubs/108670,,,,,,,,,,,
23351,The Sunrooms,20-21 Market Place; Southend-on-sea; SS1 1DA; United Kingdom,https://ra.co/clubs/11590,,,,,,,,,,,
23352,SUSU Bar 2,University of Southampton Students' Union; Building 42; University Road; Southampton SO17 1BJ,https://ra.co/clubs/73824,,,,,,,,,,,
23353,The Swan,"Kings Street, Ipswich IP11EG",https://ra.co/clubs/37404,,,,,,,,,,,
23354,Switch,"127 Above Bar Street, Southampton, SO14 7FQ",https://ra.co/clubs/95781,,,,,,,,,,,
23355,Sydneys Wine Bar,"545 Cranbrook Rd, Gants Hill, Essex, IG2 6HE",https://ra.co/clubs/85423,,,,,,,,,,,
23356,Synergy,12 Cattle St; St.Helier; Jersey; United Kingdom,https://ra.co/clubs/5210,,,,,,,,,,,
23357,Taboo Night Club Bristol,"10-12 Triangle Walk, Clifton, BS8 1EY Bristol",https://ra.co/clubs/153287,,,,,,,,,,,
23358,Take 5 (The Crypt),"17 Tombland, Norwich, Norfolk NR3 1HF, United Kingdom",https://ra.co/clubs/89822,,,,,,,,,,,
23359,Talk Nightclub,"Lucy Road, Southend-On-Sea, Essex, UK",https://ra.co/clubs/28085,,,,,,,,,,,
23360,"The Talk, Norwich",Oak St; Norwich; Norfolk NR3 3BP,https://ra.co/clubs/91406,,,,,,,,,,,
23361,The Talking Heads,320 Portswood Rd; Southampton; SO17 2TD,https://ra.co/clubs/64797,,,,,,,,,,,
23362,Tantra Nightclub,"Bridge Road, Sheerness, Kent. ME12 1RH",https://ra.co/clubs/78237,,,,,,,,,,,
23363,Tap 'N' Tin,"24 Railway St, Chatham ME4 4JT, United Kingdom",https://ra.co/clubs/77280,,,,,,,,,,,
23364,Tates Nite Club,"3-5 Falcon Street, Ipswich  Suffolk, IP1 1SH",https://ra.co/clubs/75684,,,,,,,,,,,
23365,The Tea Hut,"River Wall, Woodbridge IP12 4BB, United Kingdom",https://ra.co/clubs/63849,,,,,,,,,,,
23366,Temple Club,"10 Mark Lane, Eastbourne, United Kingdom",https://ra.co/clubs/171758,,,,,,,,,,,
23367,Temptation Aldershot,"132 Victoria Rd, Aldershot GU11 1JX, United Kingdom",https://ra.co/clubs/164059,,,,,,,,,,,
23368,The Teriss Bar,"5 Hart St, Brentwood CM14 4AX",https://ra.co/clubs/137899,,,,,,,,,,,
23369,"The Terrace Bar, Paringdon, Harlow","Paringdon Road, Harlow, Essex CM19 4QT",https://ra.co/clubs/194154,,,,,,,,,,,
23370,The Thames Hotel,"Ray Mead Road, Maidenhead, SL6 8NR",https://ra.co/clubs/146899,,,,,,,,,,,
23371,Theme Nightclub,1 Granada Road; Southsea; Portsmouth; Hampshire; United Kingdom,https://ra.co/clubs/1488,,,,,,,,,,,
23372,Thirty3hz,"16 Park Street, Guildford, GU1 4XB, United Kingdom",https://ra.co/clubs/102777,,,,,,,,,,,
23373,Thomas De La Rue,"The Pollet, St. Peter Port, GY1 1WG, Guernsey, Channel Islands, United Kingdom",https://ra.co/clubs/170793,,,,,,,,,,,
23374,Thorpe Park,"Staines Road, Chertsey, Surrey, KT16 8PN",https://ra.co/clubs/77026,,,,,,,,,,,
23375,Tiger Tiger,"Gunwharf Quays, Portsmouth, PO1 3TP, United Kingdom",https://ra.co/clubs/56622,,,,,,,,,,,
